is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,download_avg,upload_avg,churn
1,1,0.42,21,0.68,60.1,2.5,0
1,0,1.26,0,0.96,53.5,3.5,1
0,0,0.42,34,1.55,116.2,24.9,0
1,1,1.16,13,1.66,10.7,3.0,1
1,1,1.23,24,0.0,14.3,1.3,1
0,0,0.42,19,0.0,66.3,6.2,0
0,0,0.42,34,1.55,89.1,3.7,0
1,0,0.42,21,1.57,33.7,2.1,0
1,1,0.42,20,1.55,182.8,12.5,0
0,0,0.42,26,1.55,75.3,5.7,0
1,0,0.42,26,1.81,201.9,10.7,0
1,1,0.42,15,1.93,140.0,12.6,0
1,0,0.42,32,2.54,90.3,11.6,0
1,1,0.42,24,1.56,69.4,1.9,0
1,0,0.42,21,0.08,86.8,5.6,0
1,0,0.42,32,2.54,120.8,9.1,0
1,1,0.42,26,0.01,53.1,5.2,0
1,0,0.42,22,1.56,58.4,1.9,0
1,1,0.42,16,1.56,13.1,1.4,0
0,0,0.42,33,1.56,100.9,8.7,0
1,0,0.42,20,0.83,40.4,1.7,0
0,0,0.42,26,1.56,41.6,2.9,0
0,0,0.47,16,0.0,6.7,1.1,1
1,1,0.68,14,0.93,40.6,2.3,1
0,0,0.42,23,0.16,170.3,6.0,0
1,0,0.42,22,1.56,23.5,3.1,0
1,0,0.42,39,1.56,222.1,21.2,0
1,1,0.42,22,0.68,152.8,6.7,0
1,0,0.42,31,1.56,35.2,2.3,0
1,0,0.01,0,0.0,1.4,0.0,1
1,1,0.42,22,1.56,35.1,5.8,0
1,1,0.42,17,1.86,90.7,4.1,0
0,0,0.24,60,0.0,192.9,15.5,1
1,1,0.26,15,0.0,30.2,1.3,1
1,1,0.41,19,1.75,15.6,0.6,0
1,1,0.41,22,1.45,176.9,10.7,0
1,0,0.88,34,1.09,285.6,27.4,1
1,0,0.41,38,1.56,72.8,8.1,0
0,0,0.41,25,1.56,70.1,4.2,0
1,1,0.41,22,1.56,25.7,1.8,0
0,0,1.17,33,0.8,76.2,8.4,1
1,1,0.41,24,1.56,6.9,0.3,0
1,1,0.41,14,1.75,76.6,6.6,0
1,0,0.41,13,0.11,54.8,3.2,0
1,1,1.06,31,0.0,8.2,0.8,1
1,1,0.94,10,0.0,0.8,0.1,1
1,0,0.41,31,2.55,31.0,2.5,0
1,1,0.41,14,1.15,25.3,2.4,0
1,1,0.41,20,1.56,213.2,25.9,0
1,0,0.41,31,0.58,63.0,4.0,0
1,1,0.41,15,1.56,5.2,1.9,0
1,1,0.97,22,0.91,35.5,1.3,1
1,1,0.41,14,1.73,38.2,2.9,0
1,0,0.41,22,1.56,7.5,1.0,0
0,0,0.41,33,1.56,80.4,6.2,0
1,0,0.41,18,1.56,91.2,7.5,0
1,0,0.41,18,1.56,14.5,0.7,0
1,0,0.41,25,1.56,38.4,3.5,0
1,0,0.41,25,1.73,92.1,10.5,0
1,0,0.41,27,0.68,54.9,3.3,0
1,0,0.41,25,1.56,61.4,6.1,0
1,0,0.88,6,1.09,0.0,0.0,1
1,1,0.41,18,1.56,54.3,10.1,0
1,0,0.41,25,1.56,15.8,1.7,0
1,1,0.41,14,1.32,59.9,4.0,0
1,0,0.41,16,1.56,46.8,2.9,0
1,0,0.41,9,1.81,51.8,2.1,0
1,0,0.41,9,1.81,13.2,0.5,0
1,1,0.41,62,1.56,67.5,1.8,0
1,0,0.41,18,1.56,4.7,1.1,0
1,1,0.41,16,1.56,112.0,8.1,0
0,0,0.41,41,1.56,128.3,10.9,0
1,0,0.41,18,1.56,116.3,8.4,0
1,1,0.41,20,1.16,57.1,3.4,0
1,0,0.41,16,1.56,99.5,6.0,0
1,0,0.41,19,0.17,58.6,3.5,0
1,1,0.94,16,1.37,31.7,2.0,1
0,0,0.57,40,1.41,31.8,2.1,1
1,0,0.41,13,0.0,94.0,3.8,0
1,0,0.41,15,1.56,5.0,0.4,0
1,0,0.41,15,1.56,25.4,2.5,0
1,0,1.08,21,0.89,26.1,1.3,1
1,1,0.41,19,1.29,32.7,4.5,0
1,0,0.41,25,1.56,46.7,3.2,0
1,0,0.41,18,1.56,4.0,0.4,0
1,0,0.84,19,0.47,37.9,2.8,1
1,0,0.41,25,1.56,45.2,4.8,0
1,0,1.04,26,0.93,30.6,3.1,1
1,0,0.41,21,1.56,38.0,1.0,0
0,0,0.41,41,1.56,68.9,10.6,0
1,0,0.41,21,1.56,30.1,4.4,0
1,1,0.41,16,1.56,62.8,3.9,0
1,1,0.01,0,0.0,0.0,0.0,1
1,0,0.41,18,1.56,81.9,5.8,0
1,1,0.41,29,1.56,62.1,2.6,0
1,0,0.41,22,0.3,91.0,3.8,0
1,1,0.41,27,1.05,85.7,7.7,0
1,1,0.41,23,1.56,53.2,3.4,0
1,0,0.41,16,1.73,65.1,5.5,0
0,0,0.41,60,0.58,74.2,8.2,0
1,1,0.41,11,0.33,115.5,12.0,0
1,0,0.54,17,0.08,28.1,2.7,1
1,1,0.41,22,1.57,6.3,1.5,0
1,1,0.41,16,1.57,62.3,3.9,0
1,0,0.41,18,1.57,29.5,2.1,0
0,0,0.31,21,0.0,30.0,2.0,1
1,1,1.03,21,0.94,41.4,6.8,1
1,0,0.63,20,1.34,31.4,4.1,1
0,0,0.0,0,0.0,0.0,0.0,1
1,0,0.41,9,1.81,108.6,3.8,0
1,0,0.41,18,1.57,4.7,0.4,0
1,0,0.87,15,1.11,4.0,0.2,1
1,1,0.64,8,0.84,72.7,4.6,1
1,0,0.41,31,2.55,51.9,2.3,0
1,1,0.41,16,1.57,107.3,6.5,0
1,0,0.41,18,0.55,22.6,2.2,0
1,1,0.41,20,0.88,29.2,7.9,0
1,1,0.41,24,1.57,58.5,3.9,0
1,0,0.41,22,1.57,33.0,2.3,0
1,1,0.41,15,1.57,16.0,2.1,0
1,0,0.77,19,1.2,26.9,1.0,1
1,1,0.41,23,1.57,25.9,14.3,0
1,0,0.41,22,1.57,34.7,2.2,0
1,1,0.41,15,1.57,47.6,20.2,0
1,1,0.41,15,1.57,81.5,6.4,0
1,0,0.41,14,1.57,43.0,2.4,0
1,0,0.38,17,0.0,9.6,1.5,1
1,0,0.37,20,0.0,22.0,0.9,1
1,0,0.4,33,1.57,37.2,2.7,0
1,0,0.4,11,0.88,10.0,0.8,0
1,0,0.4,26,1.03,34.3,3.0,0
1,1,0.4,25,1.57,64.2,4.2,0
1,0,0.4,10,1.82,83.8,4.3,0
1,1,0.4,62,0.58,206.2,42.9,0
1,0,0.4,18,1.57,22.2,1.2,0
1,1,0.7,18,0.0,88.1,6.4,1
1,0,0.87,18,1.1,71.5,3.0,1
1,1,0.4,21,0.87,120.0,13.1,0
1,0,0.4,15,1.57,19.7,0.6,0
1,1,0.4,15,1.84,19.9,3.7,0
1,1,0.4,23,1.57,119.6,17.9,0
1,0,0.4,17,1.57,14.5,1.0,0
1,1,0.36,19,0.0,0.0,0.0,1
1,0,0.4,31,2.56,26.7,2.7,0
1,0,0.4,21,1.57,50.3,2.7,0
1,1,0.4,23,1.57,19.1,1.5,0
1,0,0.53,6,0.0,20.3,0.8,1
1,0,0.4,17,1.57,28.5,1.8,0
1,1,0.4,20,0.97,138.7,5.4,0
1,0,0.4,18,1.57,1.0,0.1,0
1,0,0.62,17,1.59,97.4,13.3,1
1,0,0.4,18,1.57,91.9,6.5,0
1,0,0.4,25,1.57,24.3,2.1,0
1,1,1.13,22,0.76,20.5,3.0,1
1,0,0.4,17,1.57,20.0,2.9,0
1,0,0.4,18,1.57,32.9,2.7,0
1,1,0.4,25,1.57,25.0,9.8,0
1,0,0.4,14,1.57,79.5,6.0,0
1,1,0.46,10,0.0,14.0,2.4,1
1,1,0.4,7,0.17,12.6,0.4,0
1,0,0.4,15,1.57,14.0,1.6,0
1,1,0.4,13,1.57,3.3,0.3,0
1,0,0.4,31,2.56,25.1,2.7,0
1,1,0.4,15,1.57,60.1,2.1,0
0,0,0.25,37,0.0,163.0,9.5,1
0,0,0.4,32,1.57,76.1,9.4,0
1,0,0.4,21,1.57,84.4,9.4,0
0,0,0.49,33,0.0,142.5,27.4,1
1,1,0.4,61,1.57,236.8,3.4,0
1,1,0.4,21,1.57,58.9,3.0,0
1,0,1.09,26,0.88,34.3,1.5,1
1,0,0.4,9,1.82,71.7,3.9,0
1,1,0.4,15,1.8,45.1,5.2,0
1,0,1.27,12,0.0,24.8,1.3,1
1,1,0.4,21,1.57,64.1,4.8,0
1,1,0.4,15,1.93,60.3,4.0,0
1,1,0.4,15,1.57,68.8,4.6,0
1,0,0.4,24,1.57,51.1,6.2,0
0,0,0.4,22,0.78,81.2,5.6,0
1,0,0.25,19,0.0,41.2,2.8,1
1,0,0.4,21,1.57,43.2,3.5,0
1,1,0.13,26,0.0,6.4,0.7,1
1,1,0.4,15,1.57,43.8,1.8,0
1,1,0.4,44,0.99,414.8,10.0,0
1,0,0.4,17,1.14,65.1,3.9,0
1,0,0.4,9,1.82,37.3,2.3,0
1,0,0.4,17,1.57,50.6,3.4,0
1,0,0.4,11,0.76,69.6,3.7,0
1,1,0.4,17,1.58,18.8,2.9,0
1,0,0.4,17,1.58,39.9,2.3,0
1,0,0.4,18,1.58,58.3,2.6,0
1,1,0.4,19,1.3,23.3,0.8,0
1,0,0.78,24,1.2,26.5,1.3,1
1,1,1.21,21,0.77,79.7,24.1,1
1,1,0.4,15,1.58,102.0,3.2,0
1,1,0.4,12,1.58,4.9,0.3,0
1,1,0.4,15,1.58,8.7,0.6,0
1,0,0.4,17,1.58,37.8,2.2,0
1,0,0.4,21,1.58,141.4,8.2,0
1,1,0.01,0,0.0,0.0,0.0,1
1,1,0.4,15,1.58,22.6,0.9,0
1,0,0.4,18,1.58,12.8,1.4,0
1,0,0.4,21,1.58,191.6,15.2,0
1,0,0.4,17,1.58,31.0,2.3,0
1,0,0.4,35,1.45,31.9,2.6,0
1,1,1.11,21,0.0,81.2,3.3,1
1,0,0.4,18,0.29,36.5,2.5,0
1,0,0.39,19,0.86,135.9,9.7,0
1,1,0.39,11,0.32,15.5,1.5,0
0,0,0.39,32,1.58,80.7,6.9,0
1,0,0.39,24,1.58,47.2,3.4,0
1,0,1.05,21,1.34,45.1,3.7,1
1,0,0.39,10,1.82,70.5,7.0,0
1,0,0.39,21,1.58,25.7,3.2,0
1,0,0.39,20,1.58,17.7,1.3,0
1,0,0.39,21,1.58,56.8,4.0,0
1,0,0.8,20,1.53,39.2,3.2,1
1,0,0.39,10,1.95,106.8,8.7,0
1,0,0.39,24,1.58,16.8,0.9,0
1,1,0.39,15,1.58,38.1,5.9,0
1,0,0.39,17,1.58,34.2,1.2,0
1,1,0.39,24,1.58,83.3,4.3,0
1,1,0.39,12,1.72,23.0,1.2,0
1,1,0.64,20,1.33,114.9,9.1,1
1,1,0.39,15,1.58,32.2,1.1,0
1,0,0.39,21,1.58,33.9,4.7,0
1,0,0.39,12,1.35,5.1,0.8,0
1,0,0.39,21,1.58,19.4,5.0,0
1,1,0.39,20,1.67,22.5,4.7,0
1,0,0.39,8,1.83,34.5,9.3,0
1,1,0.39,15,1.58,121.1,5.2,0
1,0,0.39,12,1.03,81.6,6.4,0
1,0,0.39,17,0.52,48.5,2.9,0
1,0,0.39,35,0.0,14.3,1.2,0
1,1,0.39,21,1.58,32.4,2.9,0
0,0,0.39,32,1.58,130.7,5.4,0
1,1,0.39,13,1.13,12.8,1.5,0
1,1,0.39,17,1.58,23.9,2.4,0
1,1,0.39,9,0.55,3.2,0.4,0
1,1,0.39,12,1.83,146.8,9.2,0
1,0,0.39,8,1.83,34.1,3.2,0
1,0,0.97,11,0.35,8.3,0.7,1
1,0,1.2,14,0.0,54.7,1.7,1
1,1,0.39,11,0.4,86.3,8.1,0
1,0,0.39,19,0.99,34.6,1.4,0
1,1,0.39,13,1.18,5.2,0.2,0
1,1,0.11,9,0.0,57.3,3.8,1
1,1,0.39,20,0.55,68.1,6.2,0
1,0,0.39,17,1.58,17.9,1.2,0
0,0,0.39,39,1.58,188.2,23.3,0
1,0,0.39,17,1.58,49.5,3.5,0
1,1,0.39,15,1.58,35.8,2.5,0
0,0,0.39,32,1.58,89.8,6.4,0
1,0,0.39,24,1.58,73.0,5.6,0
1,1,0.39,8,1.83,27.9,5.2,0
1,0,0.32,3,0.0,43.3,1.7,1
0,0,0.39,32,1.58,115.6,5.6,0
1,1,0.39,14,1.58,58.4,12.4,0
1,1,0.39,23,1.58,43.9,1.7,0
1,0,0.39,17,1.58,13.6,1.9,0
1,1,0.0,0,0.0,0.0,0.0,1
1,1,0.42,27,0.0,9.6,0.3,1
1,1,0.39,21,1.58,144.0,9.9,0
1,1,0.39,30,1.58,42.3,3.1,0
1,0,0.39,21,1.58,42.2,2.2,0
1,1,0.39,28,1.58,38.7,7.1,0
1,0,0.39,8,1.83,26.1,5.0,0
1,0,0.39,21,1.58,13.0,1.9,0
1,0,0.39,17,1.58,62.2,4.5,0
1,0,0.39,12,1.04,110.2,4.6,0
1,1,0.39,23,1.58,95.7,4.4,0
1,0,0.39,12,0.72,43.2,1.8,0
1,0,0.39,19,1.59,12.2,1.3,0
1,0,0.39,17,1.58,31.2,3.6,0
1,1,0.39,24,1.58,46.2,3.7,0
1,0,0.39,14,1.58,16.7,1.3,0
1,1,0.88,15,1.09,29.5,3.3,1
1,0,0.39,21,1.58,21.8,1.5,0
1,1,0.39,15,1.58,31.3,2.0,0
1,0,0.39,20,1.58,24.5,1.3,0
1,0,0.39,46,0.0,255.0,15.1,0
1,0,0.39,24,1.58,38.7,1.9,0
1,1,0.39,15,1.58,23.1,1.6,0
1,1,0.39,12,0.21,25.7,1.6,0
1,1,0.39,15,1.58,43.2,2.3,0
1,1,0.39,24,1.1,164.0,98.3,0
1,0,0.39,20,1.58,18.2,1.1,0
0,0,0.39,32,1.58,61.0,21.6,0
1,0,0.39,8,1.83,85.8,6.0,0
1,1,0.39,20,1.58,72.5,3.5,0
0,0,0.39,32,1.58,80.0,13.8,0
1,0,0.39,20,1.58,68.6,3.0,0
1,1,0.39,15,1.58,21.9,0.8,0
1,0,0.39,11,0.13,95.9,7.1,0
1,0,0.39,8,1.83,2.7,0.6,0
1,0,0.39,17,1.58,38.6,2.6,0
1,0,0.92,40,1.3,47.4,3.9,1
1,0,0.39,17,1.59,36.6,2.3,0
1,1,0.39,15,1.59,29.2,4.6,0
1,0,0.39,17,1.59,1.1,0.1,0
1,0,0.39,17,1.59,52.2,3.7,0
1,1,0.39,20,1.59,88.1,7.5,0
1,1,0.39,20,1.59,23.2,1.3,0
1,0,0.28,3,0.0,12.4,0.7,1
1,0,0.39,17,1.65,37.8,2.6,0
1,0,0.39,24,0.93,24.3,1.8,0
1,0,0.39,17,1.0,18.0,1.1,0
1,1,0.39,17,1.59,98.0,5.7,0
1,0,0.39,30,0.52,46.0,4.0,0
1,0,0.39,17,1.59,47.5,8.0,0
1,1,0.39,19,1.43,59.3,42.8,0
1,1,0.39,24,1.48,99.1,5.3,0
1,1,0.39,14,1.59,65.6,3.6,0
1,0,0.39,17,1.59,24.6,3.6,0
1,1,0.39,18,1.01,24.1,3.2,0
1,1,0.39,15,1.59,56.1,1.5,0
0,0,0.39,31,1.59,89.9,7.5,0
1,1,0.39,18,0.49,9.9,0.7,0
1,0,1.14,36,0.0,28.1,4.0,1
1,0,0.39,8,1.83,29.1,3.1,0
0,0,0.22,18,0.0,21.6,1.7,1
1,1,0.39,15,1.59,30.0,7.1,0
1,1,0.39,15,1.59,43.4,3.4,0
1,0,0.42,8,0.0,22.1,1.0,1
1,0,0.39,17,1.59,60.4,3.6,0
1,1,0.39,10,0.25,32.7,2.3,0
1,0,0.39,10,1.05,74.8,7.1,0
1,0,0.39,44,0.19,126.6,13.5,0
1,0,0.38,18,0.55,54.2,1.9,0
1,0,0.96,20,0.63,28.6,2.9,1
1,1,0.38,18,1.66,216.7,14.7,0
0,0,1.03,32,0.95,27.7,2.3,1
1,1,0.38,22,1.59,101.8,4.8,0
0,0,0.38,31,1.59,54.4,2.9,0
0,0,0.44,23,0.0,47.7,4.4,1
1,1,0.38,13,1.26,78.3,3.3,0
1,0,0.38,17,1.59,43.3,2.0,0
1,1,0.38,15,1.59,24.4,1.9,0
0,0,0.38,14,1.59,29.1,2.3,0
1,0,1.22,20,0.75,39.0,4.8,1
1,0,0.38,17,1.59,21.5,1.7,0
1,1,0.38,15,1.59,42.2,16.3,0
1,1,0.38,23,0.0,74.6,4.8,0
1,1,0.38,24,0.05,88.0,38.1,0
1,1,1.23,17,0.74,14.3,1.6,1
1,0,0.38,16,1.59,20.7,1.3,0
1,0,0.05,9,0.0,13.4,2.4,1
1,0,0.38,18,1.59,32.5,3.1,0
1,0,0.38,8,1.84,52.1,2.1,0
1,1,0.38,15,1.59,118.7,6.3,0
1,1,0.38,15,1.59,72.7,6.2,0
1,0,0.38,17,1.59,58.3,5.4,0
1,0,0.38,17,1.59,30.6,2.5,0
1,0,0.38,19,0.95,3.1,0.2,0
1,1,1.0,15,0.81,149.8,327.2,1
1,1,0.38,15,1.59,114.3,5.6,0
1,0,0.38,17,1.59,57.5,4.5,0
1,0,0.38,11,0.48,69.0,17.6,0
1,0,0.38,8,1.84,44.1,4.1,0
1,1,0.38,23,1.59,91.6,13.2,0
1,1,1.08,17,0.89,70.2,3.9,1
1,0,0.38,20,1.59,108.0,9.2,0
1,1,0.45,27,0.0,69.3,7.6,1
0,0,0.38,31,1.59,45.3,3.3,0
1,1,0.38,14,1.59,98.4,6.6,0
1,0,0.38,16,1.59,37.1,4.2,0
1,0,0.0,0,0.0,0.0,0.0,1
1,0,0.38,18,0.51,20.4,1.2,0
1,0,0.38,17,1.59,14.5,3.6,0
1,0,0.38,34,1.59,31.8,0.7,0
1,0,0.62,12,0.0,116.7,4.4,1
1,0,0.38,51,1.76,241.0,9.3,0
1,1,0.38,11,1.59,53.0,2.4,0
1,1,0.38,21,0.31,12.5,0.5,0
1,1,0.38,12,1.59,71.7,4.6,0
1,0,0.38,13,1.59,17.4,0.8,0
1,1,0.38,14,1.59,51.2,2.9,0
0,0,0.38,30,1.59,73.5,6.3,0
1,1,0.38,14,1.59,56.5,2.6,0
1,1,0.38,14,1.59,71.4,4.0,0
1,0,0.02,1,0.0,0.0,0.0,1
1,1,0.38,35,1.6,187.2,6.4,0
1,1,0.37,14,1.6,42.8,4.4,0
1,0,0.52,19,0.0,90.4,19.5,1
1,0,0.37,11,1.33,6.8,1.1,0
0,0,0.37,20,0.23,40.3,3.4,0
1,0,1.11,17,0.86,96.3,6.1,1
1,1,0.37,10,0.54,79.0,6.8,0
1,1,0.37,13,1.16,81.5,5.4,0
1,1,0.37,12,1.75,34.4,4.8,0
1,1,0.96,16,1.02,11.4,1.0,1
1,0,1.02,17,0.95,13.9,1.1,1
1,1,1.0,30,0.61,58.6,12.0,1
1,0,0.48,10,0.0,45.9,5.4,1
1,1,0.37,19,1.63,36.4,2.9,0
1,0,0.37,18,0.08,34.4,4.2,0
1,0,0.37,10,0.95,46.7,4.0,0
1,0,0.37,28,0.62,34.9,3.1,0
1,1,0.37,14,0.51,64.2,8.1,0
1,1,1.2,23,0.0,42.5,4.0,1
1,1,0.37,14,1.61,34.0,2.2,0
1,0,0.37,23,1.61,30.7,1.0,0
1,0,0.37,19,1.61,8.2,1.0,0
1,0,0.37,16,1.61,88.9,10.3,0
1,0,0.37,7,1.85,78.0,8.7,0
1,0,0.37,16,1.61,41.9,2.5,0
1,0,1.22,20,0.75,75.0,6.2,1
1,0,0.37,6,1.85,82.6,5.9,0
1,1,0.37,14,1.61,27.4,1.8,0
0,0,0.37,30,1.61,62.9,3.8,0
1,0,0.37,13,1.61,19.6,2.0,0
1,0,0.37,13,1.82,163.2,17.5,0
0,0,1.05,42,0.92,130.5,7.8,1
1,1,1.12,17,1.88,41.8,3.5,1
1,0,0.37,28,0.62,51.8,4.1,0
1,0,0.37,19,1.61,79.6,1.7,0
1,1,0.92,26,1.05,43.8,5.7,1
1,0,0.92,12,1.05,34.3,3.4,1
1,0,0.37,16,1.61,20.0,0.8,0
1,0,0.37,19,1.61,12.3,1.6,0
1,0,0.37,16,1.61,14.0,0.8,0
1,0,0.42,14,0.0,30.9,1.9,1
1,0,1.09,27,1.13,44.1,6.1,1
1,0,0.36,21,1.61,55.4,8.1,0
1,0,0.36,19,1.61,0.1,0.1,0
1,1,0.01,1,0.0,1.1,0.1,1
1,0,0.36,21,1.61,87.5,6.2,0
1,0,0.48,10,0.0,46.4,2.8,1
0,0,0.36,30,1.61,43.9,3.4,0
1,1,0.36,14,1.61,59.9,8.4,0
1,1,0.36,14,1.61,54.3,5.8,0
1,0,0.36,18,1.87,37.8,2.7,0
1,0,0.36,19,1.61,27.6,4.2,0
1,0,0.36,19,0.61,18.3,1.8,0
1,0,0.36,20,1.61,36.2,3.3,0
1,0,0.36,15,1.61,36.7,4.8,0
1,0,0.36,16,1.61,19.9,3.4,0
1,0,0.36,34,2.59,109.2,21.6,0
1,0,0.36,16,1.61,13.4,1.1,0
1,0,0.36,16,1.61,71.4,4.4,0
1,1,0.36,19,1.61,52.5,2.6,0
1,0,0.36,9,1.85,40.0,1.6,0
1,0,0.36,19,1.61,29.2,6.1,0
1,0,0.36,16,1.61,19.2,3.2,0
1,0,0.36,6,1.85,43.6,3.6,0
1,0,0.36,16,1.61,33.1,2.2,0
1,1,0.36,19,0.71,37.9,5.5,0
1,1,0.36,17,1.61,60.1,2.5,0
1,0,0.36,19,1.61,34.8,2.5,0
1,0,0.36,24,1.61,50.4,3.2,0
1,0,0.36,16,1.61,59.5,5.7,0
1,0,0.36,16,1.61,33.9,3.0,0
0,0,0.36,36,1.61,32.9,7.6,0
1,1,0.36,20,1.61,19.2,0.9,0
1,0,0.36,16,1.61,28.9,3.2,0
1,1,0.36,17,1.61,45.0,1.1,0
1,0,0.36,16,1.61,26.0,1.6,0
1,0,0.36,24,0.0,36.7,2.2,0
1,1,0.36,20,1.58,44.2,1.7,0
1,0,0.36,16,1.61,9.4,1.6,0
1,0,0.36,14,1.14,16.0,3.8,0
1,0,0.99,19,0.98,53.3,2.4,1
1,1,0.36,20,0.0,37.6,2.5,1
1,1,0.36,10,1.8,81.0,3.6,0
1,1,0.42,13,0.0,25.4,1.4,1
1,1,0.36,23,1.27,117.3,8.0,0
1,1,0.94,16,1.81,59.6,1.5,1
1,1,0.36,17,1.61,84.6,3.3,0
1,1,0.36,15,1.17,124.9,28.8,0
1,0,0.36,19,1.61,21.7,1.1,0
1,0,0.36,20,1.61,34.5,1.9,0
1,1,0.36,21,0.73,59.8,3.1,0
1,0,0.36,6,1.86,61.4,5.6,0
1,1,0.36,21,0.91,70.4,6.0,0
1,1,0.36,17,1.61,38.2,1.3,0
1,0,0.36,10,0.89,3.9,0.7,0
1,1,0.36,19,1.61,22.5,2.4,0
1,1,0.64,15,0.95,76.3,2.8,1
1,1,0.36,66,1.61,202.8,186.6,0
1,0,0.36,19,1.61,5.2,0.9,0
1,0,0.36,19,1.61,58.6,5.2,0
1,0,0.38,21,0.0,83.4,9.0,1
1,1,0.36,17,1.61,15.0,0.6,0
1,0,0.36,67,1.61,243.2,32.0,0
1,1,0.36,34,1.61,131.3,27.3,0
1,0,0.36,19,1.61,26.6,2.7,0
1,1,1.21,0,0.76,77.1,7.4,1
1,1,0.36,17,1.61,69.3,8.6,0
1,0,1.05,18,0.92,26.1,2.3,1
1,0,0.36,23,1.61,27.3,1.4,0
1,1,0.13,25,0.0,148.9,10.5,1
1,0,0.36,40,0.59,99.4,2.5,0
1,1,0.36,10,1.61,3.9,0.3,0
0,0,1.02,14,0.15,23.4,1.3,1
1,1,0.36,23,0.66,78.6,5.3,0
1,0,0.36,21,1.64,41.6,3.9,0
1,1,0.36,18,1.94,50.6,4.5,0
1,0,0.36,33,0.19,79.4,6.1,0
1,0,0.36,22,1.12,118.4,10.0,0
1,0,0.36,12,0.82,8.2,1.9,0
1,1,1.09,0,0.0,6.9,0.3,1
1,0,0.83,11,1.14,50.0,9.0,1
1,1,0.36,23,1.61,72.0,5.0,0
0,0,0.36,42,0.55,89.0,7.0,0
1,0,0.56,15,1.42,6.3,0.3,1
1,0,0.36,28,1.02,54.2,3.3,0
1,0,0.36,19,1.61,21.2,1.9,0
1,0,0.05,0,0.0,924.6,83.1,1
1,0,0.36,26,1.61,10.3,0.6,0
1,0,1.07,19,0.9,10.4,1.2,1
1,1,0.48,16,0.0,48.5,1.1,1
0,0,0.36,16,1.61,99.5,10.9,0
1,1,0.36,10,1.24,10.2,2.9,0
1,0,0.36,19,1.61,21.4,2.3,0
1,0,0.36,19,1.61,82.0,7.6,0
1,1,0.36,15,1.32,11.9,1.3,0
1,1,0.36,17,1.62,37.6,2.6,0
1,1,0.36,12,0.38,34.4,4.0,0
1,1,0.36,17,1.62,22.2,2.4,0
1,1,0.81,34,0.78,118.4,7.0,1
0,0,0.36,17,1.91,82.9,3.9,0
1,1,0.36,27,1.62,53.5,8.7,0
1,0,0.36,12,0.92,32.3,2.0,0
0,0,0.36,23,0.0,15.8,1.5,0
1,1,0.36,29,0.92,129.0,5.2,0
1,0,0.35,19,1.62,14.9,1.9,0
1,0,0.35,9,1.87,96.2,6.6,0
1,0,0.35,19,1.62,21.4,0.6,0
1,0,0.97,19,0.25,30.2,3.5,1
1,0,0.35,23,1.62,18.7,1.9,0
1,0,0.35,23,1.62,102.7,5.1,0
1,0,0.68,18,1.29,55.4,4.5,1
1,1,0.35,22,1.62,32.0,1.0,0
1,1,0.35,23,1.62,115.5,4.1,0
1,1,0.08,0,0.0,27.1,0.8,1
1,0,0.35,19,1.62,38.3,2.3,0
1,1,0.35,25,1.62,50.5,2.4,0
1,0,0.35,44,1.62,235.1,14.7,0
1,0,0.35,23,1.62,57.4,1.9,0
0,0,0.35,36,1.62,100.6,15.0,0
1,0,0.35,19,1.62,10.0,0.5,0
1,1,0.35,17,1.62,8.3,0.7,0
1,1,0.48,23,0.0,65.1,6.9,1
1,1,0.35,22,0.86,95.5,12.6,0
1,0,0.35,33,0.63,45.1,3.3,0
0,0,0.35,49,0.63,74.4,7.7,0
1,0,0.35,12,0.98,90.9,7.9,0
1,1,0.35,24,0.13,87.6,2.6,0
1,0,0.35,7,1.87,62.6,2.6,0
1,1,0.35,17,1.62,20.3,0.6,0
1,1,0.35,25,1.62,166.7,21.6,0
1,1,0.35,20,0.25,62.9,6.5,0
1,1,0.35,17,1.62,34.8,2.3,0
1,1,0.35,14,1.7,20.0,5.8,0
0,0,0.74,23,1.23,9.7,1.3,1
1,1,0.35,12,0.17,28.5,4.3,0
1,1,0.35,12,0.54,54.5,12.2,0
1,0,0.35,12,1.06,18.0,1.3,0
1,0,0.35,19,1.62,62.4,6.7,0
1,1,0.35,17,1.62,48.9,2.9,0
1,1,0.35,17,1.62,68.2,10.3,0
1,0,0.35,19,1.62,39.1,3.3,0
1,0,0.35,35,1.62,50.7,4.5,0
1,1,0.35,17,1.62,44.9,3.5,0
1,0,0.35,23,1.62,73.9,5.9,0
1,0,0.35,18,1.79,62.3,6.7,0
1,0,0.35,19,0.5,84.9,9.5,0
1,1,0.35,17,1.62,34.3,4.7,0
1,1,0.35,17,1.62,19.0,1.6,0
1,1,0.35,16,1.62,36.0,2.9,0
1,0,0.35,16,1.62,12.2,1.0,0
1,0,0.35,19,1.62,61.6,4.5,0
1,0,0.35,53,0.0,25.3,3.3,0
1,0,0.35,16,1.62,17.2,1.4,0
1,0,1.06,15,1.49,16.2,3.2,1
1,1,0.35,17,1.62,14.9,1.7,0
1,1,0.35,16,1.62,57.4,4.6,0
1,1,0.35,17,1.89,20.7,2.0,0
1,1,0.35,20,1.78,48.0,1.8,0
1,0,0.35,19,1.62,55.4,3.5,0
0,0,0.35,36,1.62,77.5,20.1,0
